domain,level,context,candidate,true_failure,true_cost,combined,uncertainty,violation_rate,rank_instability,regret_cvar,violation_tail
synthetic_separation,L0,1.0,5.0,0.0,4.597837077519634,0.7189655409465384,0.6980562748705568,0.0,0.0,0.705791015885924,0.0
synthetic_separation,L0,1.0,6.0,0.0,2.519539190527008,0.0,0.017812136418375937,0.0,0.0,0.037037857193238585,0.0
synthetic_separation,L0,1.0,7.0,0.0,3.866336938021858,0.376370205581627,0.41893858977697823,0.0,0.0,0.5140949155781309,0.0
synthetic_separation,L0,1.0,8.0,0.0,3.098500882880437,0.15488827715780304,0.21232686020941768,0.0,0.0,0.2548999964253135,0.0
synthetic_separation,L0,1.0,9.0,0.0,3.260321107341007,0.21795774198349963,0.25840433477415814,0.0,0.0,0.3131901574003432,0.0
synthetic_separation,L0,1.0,10.0,0.0,2.4257934064268216,0.1607027190258953,0.003449936946761171,0.0,0.8164962975944909,0.0011500372931249785,0.0
synthetic_separation,L0,1.0,11.0,0.0,2.929459129986931,0.0023372083516685605,0.14540783530244009,0.0,0.0,0.2055680703650307,0.0
synthetic_separation,L0,1.0,12.0,0.0,2.688173025905975,0.005046246094362258,0.08407611798872555,0.0,0.0,0.10918800130317592,0.0
synthetic_separation,L0,1.0,13.0,0.0,2.8440535375377567,0.03813344245259878,0.11935911480958512,0.0,0.0,0.17455726819277456,0.0
synthetic_separation,L0,1.0,14.0,0.0,3.0996963704593856,0.08439351579771324,0.21262620000883478,0.0,0.0,0.2569411618776851,0.0
synthetic_separation,L0,1.0,15.0,0.0,2.425126215362586,0.15960417982851915,0.0,0.0,0.8164962975944909,0.0,0.0
synthetic_separation,L0,1.0,16.0,0.0,2.7257770434415747,0.32476502960434345,0.07551209153319231,0.0,0.9999996529890735,0.12702753779925188,0.0
synthetic_separation,L0,1.0,17.0,0.0,2.8643279644229516,0.02486228381764278,0.13097964379018529,0.0,0.0,0.18467136834061454,0.0
synthetic_separation,L0,2.0,0.0,0.0,5.023789380373747,0.5542682604057795,0.9999995363506675,0.0,0.0,0.9999999884668593,0.0
synthetic_separation,L0,2.0,1.0,1.0,4.394611076128656,0.6317406619715876,0.0021256537067751396,1.0,0.0,0.28175411291038166,0.9999999900000002
synthetic_separation,L0,2.0,2.0,0.0,4.354335611486287,0.15050469867119937,0.16453391021819755,0.0,0.42008396397116826,0.18910219905606104,0.0
synthetic_separation,L0,2.0,3.0,1.0,4.544064344465861,0.806900320317028,0.14131789118626342,1.0,0.34299712028502494,0.44033803010974115,0.9999999900000002
synthetic_separation,L0,2.0,4.0,0.0,4.1886533990481984,0.0,0.09552133093035335,0.0,0.0,0.0,0.0
synthetic_separation,L0,2.0,5.0,0.0,4.731826773080475,0.507312186167392,0.3601740420118115,0.0,0.999999854226224,0.6497362835320987,0.0
synthetic_separation,L0,2.0,6.0,0.0,4.528431397940776,0.3304723841100814,0.15589871103265135,0.0,0.6859942405700499,0.40777477193310396,0.0
synthetic_separation,L0,2.0,7.0,0.0,4.359075809157713,0.1185900183400171,0.1988938821364253,0.0,0.42008396397116826,0.1898758169418174,0.0
synthetic_separation,L0,2.0,8.0,1.0,4.457555615239473,0.15581062095951193,0.055364895432862285,0.0,0.0,0.36445787599824586,0.0
synthetic_separation,L0,2.0,9.0,1.0,4.8284598731894235,0.9764126878179786,0.35535813078119827,1.0,0.0,0.7339215442989009,0.9999999900000002
synthetic_separation,L0,2.0,10.0,0.0,4.3218399086328905,0.08051510984703146,0.0,0.0,0.0,0.17293882263871652,0.0
synthetic_separation,L0,2.0,11.0,1.0,4.550780458449817,0.8865453761085096,0.23423806293809313,1.0,0.6859942405700499,0.4416911171212006,0.9999999900000002
synthetic_separation,L0,2.0,12.0,1.0,4.690672392458055,0.9057586928399156,0.37940504273290515,1.0,0.0,0.6008420207547471,0.9999999900000002
synthetic_separation,L0,2.0,13.0,1.0,4.731827610366724,0.9647789286207423,0.3475586484486045,1.0,0.34299712028502494,0.6385325880538973,0.9999999900000002
synthetic_separation,L0,2.0,14.0,1.0,4.776913981147497,0.9999999953167443,0.3629533564092849,1.0,0.4200839639711683,0.6849190711874805,0.9999999900000002
synthetic_separation,L0,2.0,15.0,1.0,4.728348964290853,0.9542042715911974,0.29142533991720865,1.0,0.34299712028502494,0.6295468192077278,0.9999999900000002
synthetic_separation,L0,2.0,16.0,0.0,4.570631082267388,0.28330120638615003,0.17496741125592813,0.0,0.0,0.46095860512532816,0.0
synthetic_separation,L0,2.0,17.0,0.0,4.6283686136361455,0.34716986583923315,0.25334379395965323,0.0,0.0,0.5329757469533811,0.0
synthetic_separation,L0,3.0,0.0,1.0,10.953801637709555,0.37962837803934407,0.16102954159976043,1.0,0.0,0.514997015069709,0.0
synthetic_separation,L0,3.0,1.0,1.0,9.259440327531184,0.273747876974267,0.013209241447320164,1.0,0.0,0.4269831258749924,0.0
synthetic_separation,L0,3.0,2.0,1.0,10.001783132535575,0.3207090005934618,0.06828548824719471,1.0,0.0,0.46575243425142115,0.0
synthetic_separation,L0,3.0,3.0,1.0,9.01952813240347,0.25836735488700885,0.0,1.0,0.0,0.4143886049461403,0.0
synthetic_separation,L0,3.0,4.0,1.0,9.729085108772114,0.29921247286562114,0.0368223862223457,1.0,0.0,0.4514237714374204,0.0
synthetic_separation,L0,3.0,5.0,1.0,10.451854530263136,0.3529827146237414,0.11889601151328459,1.0,0.0,0.48911697504467067,0.0
synthetic_separation,L0,3.0,6.0,1.0,4.6575610498623705,0.15927756213113212,0.28138165881460153,1.0,0.0,0.18347145084780347,0.0
synthetic_separation,L0,3.0,7.0,1.0,17.43557763286405,0.6904162149759405,0.25660936968419357,1.0,0.0,0.8272571790071479,0.0
synthetic_separation,L0,3.0,8.0,1.0,10.249528314937859,0.32535580618739135,0.09503474286735634,1.0,0.0,0.473108113288541,0.0
synthetic_separation,L0,3.0,9.0,1.0,12.949136772854846,0.5339361777106877,0.4468725229137858,1.0,0.0,0.6177064321628986,0.0
synthetic_separation,L0,3.0,10.0,1.0,14.203212189834876,0.571212781048132,0.5293876826592777,1.0,0.0,0.6825471942604304,0.0
synthetic_separation,L0,3.0,11.0,1.0,8.26391812680849,0.4520315751602617,0.19520187488091956,1.0,0.9999995750001806,0.3743414245398925,0.0
synthetic_separation,L0,3.0,12.0,1.0,1.0257689260095613,0.0,0.043410777551600443,1.0,0.0,0.0,0.0
synthetic_separation,L0,3.0,13.0,1.0,8.885529420455365,0.3099347926528955,0.1909537957776021,1.0,0.0,0.4060444993410093,0.0
synthetic_separation,L0,3.0,14.0,1.0,20.502470393232798,0.9999999917320068,0.9999999407618184,1.0,0.0,0.9999999994755083,0.0
synthetic_separation,L0,3.0,15.0,1.0,8.289954130676083,0.4980320848452309,0.46351869449604005,1.0,0.9999995750001806,0.3800078992167169,0.0
synthetic_separation,L0,3.0,16.0,1.0,2.1233372272551225,0.08497412523259727,0.383588432717145,1.0,0.0,0.054100836870425995,0.0
synthetic_separation,L0,3.0,17.0,1.0,6.884460932986972,0.22037036939330207,0.11233103115392602,1.0,0.0,0.29712506661157934,0.0
synthetic_separation,L0,4.0,0.0,0.0,9.923645744106002,0.9999999903873369,0.999999846606701,0.0,0.0,0.9999999977243124,0.0
synthetic_separation,L0,4.0,1.0,0.0,5.8739148699156845,0.0,0.020329253032031293,0.0,0.0,0.01594366876550852,0.0
synthetic_separation,L0,4.0,2.0,0.0,6.885365010310089,0.23297893689343027,0.156040779219469,0.0,0.0,0.31249526366868874,0.0
synthetic_separation,L0,4.0,3.0,0.0,5.837492913091764,0.1835138399085151,0.012597058078566557,0.0,0.7905692470461297,0.0022893755965420156,0.0
synthetic_separation,L0,4.0,4.0,0.0,6.417906365577461,0.2864459436469173,0.0,0.0,0.49999989375002246,0.18893181524625677,0.0
synthetic_separation,L0,4.0,5.0,0.0,8.30514945668033,0.6285194474074954,0.4634648177328428,0.0,0.0,0.6135508576896271,0.0
synthetic_separation,L0,4.0,6.0,0.0,9.412561996519289,0.9818672670904228,0.8927034771064238,0.0,0.0,0.8432487295552098,0.0
synthetic_separation,L0,4.0,7.0,0.0,9.037810845309398,0.8268778315038356,0.9523345678539734,0.0,0.0,0.7477928221759033,0.0
synthetic_separation,L0,4.0,8.0,0.0,5.9187624582135285,0.026288840278550843,0.04804435050789007,0.0,0.0,0.03637139585109635,0.0
synthetic_separation,L0,4.0,9.0,0.0,6.434263174172576,0.2265551936671589,0.08791825233558351,0.0,0.49999989375002246,0.1797220650607138,0.0
synthetic_separation,L0,4.0,10.0,0.0,5.9568208178641555,0.0407119107309692,0.05974720561485981,0.0,0.0,0.05137563571864498,0.0
synthetic_separation,L0,4.0,11.0,0.0,5.837492913091764,0.1835138399085151,0.012597058078566557,0.0,0.7905692470461297,0.0022893755965420156,0.0
synthetic_separation,L0,4.0,12.0,0.0,6.036926700942165,0.05344773446241985,0.0649678067155252,0.0,0.0,0.07629625908521515,0.0
synthetic_separation,L0,4.0,13.0,0.0,6.616948166806431,0.16929676561572707,0.1462811694784544,0.0,0.0,0.20451032567785127,0.0
synthetic_separation,L0,4.0,14.0,0.0,5.817404613950933,0.23164277151834592,0.031764797611180735,0.0,0.9999997875000449,0.0,0.0
synthetic_separation,L0,4.0,15.0,0.0,6.08762666338975,0.011475555634867749,0.06198398209398046,0.0,0.0,0.0837556342986393,0.0
synthetic_separation,L0,4.0,16.0,0.0,5.826203356548464,0.23352171512593795,0.028648276061786417,0.0,0.9999997875000451,0.001954654570877448,0.0
synthetic_separation,L0,4.0,17.0,0.0,5.940859716119978,0.034856762102445184,0.058558157653411706,0.0,0.0,0.045284557208535345,0.0
synthetic_separation,L0,5.0,0.0,0.0,7.942162414429701,0.900082472687683,0.9396106201958042,0.0,0.9999996529890735,0.9999999974032918,0.0
synthetic_separation,L0,5.0,1.0,0.0,4.399157276807843,0.037582073601120085,0.052927638508753934,0.0,0.0,0.08820059698161195,0.0
synthetic_separation,L0,5.0,2.0,0.0,5.400909443671406,0.21187169419579208,0.18246763240908057,0.0,0.0,0.38264792882585025,0.0
synthetic_separation,L0,5.0,3.0,0.0,4.235694640872716,0.009879164738975193,0.011127374314491987,0.0,0.0,0.020882266537879824,0.0
synthetic_separation,L0,5.0,4.0,0.0,4.967019994923046,0.3075344514911274,0.03818639544750777,0.0,0.816496297594491,0.2649092018375828,0.0
synthetic_separation,L0,5.0,5.0,0.0,6.5693194774786505,0.4753308188699367,0.5444944522830302,0.0,0.0,0.6507856655101034,0.0
synthetic_separation,L0,5.0,6.0,0.0,4.278739366024039,0.031996882934865176,0.020840512940332366,0.0,0.0,0.040352832441485166,0.0
synthetic_separation,L0,5.0,7.0,0.0,6.816207254809802,0.5409019330248106,0.6605313634698632,0.0,0.0,0.6766405265412543,0.0
synthetic_separation,L0,5.0,8.0,0.0,8.131202894053036,0.9999999929115228,0.9999999121761712,0.0,0.9999996529890735,0.99816241989432,0.0
synthetic_separation,L0,5.0,9.0,0.0,4.251506277210027,0.0,0.010166968714847202,0.0,0.0,0.022045770796465924,0.0
synthetic_separation,L0,5.0,10.0,0.0,5.02031785985335,0.275022756719084,0.14699365091106437,0.0,0.816496297594491,0.2712837046547915,0.0
synthetic_separation,L0,5.0,11.0,0.0,4.191427769554932,0.003422403725962605,0.0,0.0,0.0,0.0,0.0
synthetic_separation,L0,5.0,12.0,0.0,5.614022537208074,0.4427081862458415,0.27011672953982857,0.0,0.9999996529890735,0.42106200214678197,0.0
synthetic_separation,L0,5.0,13.0,0.0,4.618923729640865,0.07529634061838886,0.08761029236745517,0.0,0.0,0.1557974957407365,0.0
synthetic_separation,L0,5.0,14.0,0.0,4.225544268723573,0.008425150867546954,0.0031035818785040956,0.0,0.0,0.012623119173361098,0.0
synthetic_separation,L0,5.0,15.0,0.0,4.315833950066855,0.16124125546504747,0.04136881638816585,0.0,0.816496297594491,0.05765419758987526,0.0
synthetic_separation,L0,5.0,16.0,0.0,5.550339537429917,0.4301435075388835,0.17867823658286777,0.0,0.9999996529890735,0.4204003041503052,0.0
synthetic_separation,L0,5.0,17.0,0.0,4.342996848026521,0.16758006003362663,0.024685083545184578,0.0,0.816496297594491,0.054265863996457185,0.0
synthetic_separation,L0,6.0,0.0,1.0,0.7275716991092085,0.5448256679829384,0.08799058056237842,1.0,0.9999995750001806,0.047955213755000614,0.9999999900000002
synthetic_separation,L0,6.0,1.0,1.0,1.6301264513504121,0.4909889405027072,0.26294612591142874,1.0,0.0,0.1784921714956762,0.9999999900000002
synthetic_separation,L0,6.0,2.0,1.0,1.1594706880677905,0.46331346071312035,0.17120898463845288,1.0,0.0,0.11025851827352401,0.9999999900000002
synthetic_separation,L0,6.0,3.0,1.0,1.8096369759633835,0.5015727896329624,0.29906286073002186,1.0,0.0,0.20451075833634208,0.9999999900000002
synthetic_separation,L0,6.0,4.0,1.0,1.2982014350483901,0.4638626001643382,0.19269921500970297,1.0,0.0,0.13082130248950022,0.9999999900000002
synthetic_separation,L0,6.0,5.0,1.0,0.9516432098234877,0.45874264899732686,0.1312642189468223,1.0,0.0,0.07972364461494282,0.9999999900000002
synthetic_separation,L0,6.0,6.0,1.0,7.197385435777586,0.9999999957405609,0.999999940597683,1.0,0.0,0.9999999984260517,0.9999999900000002
synthetic_separation,L0,6.0,7.0,1.0,3.0734019196165914,0.6249646944420993,0.41929286569451824,1.0,0.0,0.38973355208346383,0.9999999900000002
synthetic_separation,L0,6.0,8.0,1.0,3.1539341337263003,0.6821795339676132,0.4622943202867382,1.0,0.0,0.40249645915220955,0.9999999900000002
synthetic_separation,L0,6.0,9.0,1.0,0.3680733110625307,0.4435779348013257,0.0,0.2,0.0,0.0,0.9999999900000002
synthetic_separation,L0,6.0,10.0,1.0,2.7144585330309186,0.5713559360409896,0.441259537573093,1.0,0.0,0.33539081989239883,0.9999999900000002
synthetic_separation,L0,6.0,11.0,1.0,0.5457066290750207,0.44991256320236556,0.024071316865152,1.0,0.0,0.021641066476088225,0.9999999900000002
synthetic_separation,L0,6.0,12.0,1.0,0.4814838571658651,0.41749159349409304,0.018333834825243,1.0,0.0,0.01318117798565267,0.9999999900000002
synthetic_separation,L0,6.0,13.0,0.0,0.37696380796728335,0.0,0.00977947104679449,0.0,0.0,0.0019190537154896148,0.0
synthetic_separation,L0,6.0,14.0,1.0,0.7178679392100418,0.5976498625580573,0.05996185720462276,1.0,0.9999995750001806,0.04449416855494495,0.9999999900000002
synthetic_separation,L0,6.0,15.0,1.0,6.9137269369676995,0.9837601081874421,0.9645604164231587,1.0,0.0,0.9675267675892376,0.9999999900000002
synthetic_separation,L0,6.0,16.0,1.0,1.7596047849636636,0.5315018787522768,0.24687959010595045,1.0,0.0,0.19680342273380624,0.9999999900000002
synthetic_separation,L0,6.0,17.0,1.0,1.7957043796612548,0.5300323436762555,0.25601130091737806,1.0,0.0,0.2001003710027636,0.9999999900000002
synthetic_separation,L0,7.0,0.0,0.0,0.4433082225534789,0.0,0.048799049028910385,0.0,0.0,0.02147920912589176,0.0
synthetic_separation,L0,7.0,1.0,1.0,0.5606762205827779,0.4392189863265263,0.06457323990411326,1.0,0.0,0.03221231471683833,0.9999999900000002
synthetic_separation,L0,7.0,2.0,1.0,0.3881598434298795,0.48586345195628006,0.014003847973883727,1.0,0.654653521988991,0.0027080785046953767,0.9999999900000002
synthetic_separation,L0,7.0,3.0,1.0,0.6733110902589989,0.5643032123710247,0.11351731105362356,1.0,0.9999997728279959,0.05497978947393839,0.9999999900000002
synthetic_separation,L0,7.0,4.0,1.0,0.3971440348466367,0.4819705768881761,0.0,1.0,0.654653521988991,0.0,0.9999999900000002
synthetic_separation,L0,7.0,5.0,1.0,0.4069437226748384,0.4802523896642294,0.03972779864148533,0.4,0.534522362396305,0.012308397105590303,0.9999999900000002
synthetic_separation,L0,7.0,6.0,1.0,3.157909697945412,0.8192485813602933,0.643678751210374,1.0,0.0,0.626030726025518,0.9999999900000002
synthetic_separation,L0,7.0,7.0,1.0,2.404741774495886,0.7400848988545962,0.5297915647745789,1.0,0.0,0.4544501254001218,0.9999999900000002
synthetic_separation,L0,7.0,8.0,1.0,0.7699542034625864,0.47084681503494474,0.14113916704601032,1.0,0.0,0.07781565488106029,0.9999999900000002
synthetic_separation,L0,7.0,9.0,1.0,0.9471317469141025,0.5023252908886272,0.18726817162535583,1.0,0.0,0.11074726228702747,0.9999999900000002
synthetic_separation,L0,7.0,10.0,1.0,1.0127058922665133,0.5809554537442881,0.21115563662304038,1.0,0.534522362396305,0.12402342139020334,0.9999999900000002
synthetic_separation,L0,7.0,11.0,1.0,0.5493030124275182,0.5408548453293975,0.046593046174893175,0.2,0.534522362396305,0.045942659798099764,0.9999999900000002
synthetic_separation,L0,7.0,12.0,0.0,1.590510789825248,0.20431986826005086,0.2955434532504065,0.0,0.0,0.2937277550762337,0.0
synthetic_separation,L0,7.0,13.0,1.0,3.0149291555359765,0.7754125742524206,0.6979131244122657,1.0,0.0,0.5817516485168728,0.9999999900000002
synthetic_separation,L0,7.0,14.0,1.0,0.47092178165702253,0.48211114397504523,0.024531052045567017,1.0,0.534522362396305,0.013346764794491262,0.9999999900000002
synthetic_separation,L0,7.0,15.0,1.0,4.805622752183164,0.9999999957368529,0.9999999492190857,1.0,0.0,0.9999999976400088,0.9999999900000002
synthetic_separation,L0,7.0,16.0,0.0,0.585542072736251,0.11343789599935832,0.07902656837238854,0.0,0.654653521988991,0.05945133212493955,0.0
synthetic_separation,L0,7.0,17.0,0.0,0.9008129464950879,0.14120084481799636,0.15067777109774802,0.0,0.534522362396305,0.13883763455092044,0.0
synthetic_separation,L0,8.0,0.0,0.0,5.579947961730079,0.8419099343209507,0.9119606925673599,0.0,0.0,0.9321894206562211,0.0
synthetic_separation,L0,8.0,1.0,0.0,2.9003062824167487,0.08299990046015995,0.1638305665385904,0.0,0.0,0.1992967033223771,0.0
synthetic_separation,L0,8.0,2.0,0.0,3.7747792342675206,0.3506345548451008,0.3771445785772188,0.0,0.0,0.46452759352460216,0.0
synthetic_separation,L0,8.0,3.0,0.0,2.7171745528446927,0.04900269882282368,0.11644550142454752,0.0,0.0,0.1343669141844865,0.0
synthetic_separation,L0,8.0,4.0,0.0,3.4255953040764133,0.22978285017527614,0.23228198864284083,0.0,0.0,0.3674813413009529,0.0
synthetic_separation,L0,8.0,5.0,0.0,4.5851257027383845,0.6072550162667676,0.6433354964166892,0.0,0.0,0.66332064182713,0.0
synthetic_separation,L0,8.0,6.0,0.0,2.5128035216738995,0.05394359100355779,0.05068797889152718,0.0,0.0,0.06180883639282399,0.0
synthetic_separation,L0,8.0,7.0,0.0,2.4075129795302814,0.00902479256484625,0.019137556978649682,0.0,0.0,0.010340652461994344,0.0
synthetic_separation,L0,8.0,8.0,0.0,4.934072360165922,0.723013239619267,0.7094393837846314,0.0,0.0,0.7250566254480246,0.0
synthetic_separation,L0,8.0,9.0,0.0,3.370968734876571,0.215396487041821,0.28114599638309523,0.0,0.0,0.340969450882264,0.0
synthetic_separation,L0,8.0,10.0,0.0,2.5334829997124273,0.04627342181189715,0.04210349855802642,0.0,0.0,0.05356633237993454,0.0
synthetic_separation,L0,8.0,11.0,0.0,2.4608981311862532,0.025718482472134038,0.03796477161343909,0.0,0.0,0.03553224871187754,0.0
synthetic_separation,L0,8.0,12.0,0.0,2.4297277925031215,0.011579885060302775,0.015081454038710336,0.0,0.0,0.013268290223629249,0.0
synthetic_separation,L0,8.0,13.0,0.0,2.7369463162916046,0.07554381268168034,0.11240765542358779,0.0,0.0,0.13961698225236494,0.0
synthetic_separation,L0,8.0,14.0,0.0,2.892165737654062,0.09320059336895008,0.15520295997799902,0.0,0.0,0.1907563746735958,0.0
synthetic_separation,L0,8.0,15.0,0.0,5.9526606922599115,0.9999999912725115,0.9999999343257349,0.0,0.0,0.9999999969000755,0.0
synthetic_separation,L0,8.0,16.0,0.0,3.0622323726403615,0.13211026654475644,0.1956807819496287,0.0,0.0,0.24903086136299538,0.0
synthetic_separation,L0,8.0,17.0,0.0,2.4150259813793076,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_separation,L0,9.0,0.0,1.0,0.6339834806628534,0.4404055750244438,0.10551910962260024,1.0,0.0,0.033335457765641056,0.9999999900000002
synthetic_separation,L0,9.0,1.0,1.0,1.5054748969423182,0.5185571248856029,0.27638025122212173,1.0,0.0,0.15590146756186124,0.9999999900000002
synthetic_separation,L0,9.0,2.0,1.0,1.0425902502364721,0.47424609629408726,0.18761434266675742,1.0,0.0,0.09048606584733246,0.9999999900000002
synthetic_separation,L0,9.0,3.0,1.0,1.6844339240590498,0.5348427039051593,0.31073249610042303,1.0,0.0,0.1813117763911494,0.9999999900000002
synthetic_separation,L0,9.0,4.0,1.0,1.1761983225816148,0.49141769848542105,0.2086943933915902,1.0,0.0,0.10971298944879333,0.9999999900000002
synthetic_separation,L0,9.0,5.0,1.0,0.8447660015883447,0.517059487136741,0.148351702552058,1.0,0.5270462020298513,0.062337273597346456,0.9999999900000002
synthetic_separation,L0,9.0,6.0,1.0,3.618151836542087,0.7153922067417633,0.6236842918338894,1.0,0.0,0.46226439075894044,0.9999999900000002
synthetic_separation,L0,9.0,7.0,1.0,1.257737854752096,0.5095166396369056,0.211981757729858,1.0,0.0,0.12057314565535268,0.9999999900000002
synthetic_separation,L0,9.0,8.0,1.0,0.40688807512082,0.48731803217140185,0.02512382688567128,1.0,0.40824823262869675,0.008119082562865029,0.9999999900000002
synthetic_separation,L0,9.0,9.0,1.0,6.274951129185743,0.9282287780998901,0.92615394206366,1.0,0.0,0.843745068855936,0.9999999900000002
synthetic_separation,L0,9.0,10.0,1.0,0.38182491508861444,0.4378004757543174,0.0,1.0,0.0,0.0,0.9999999900000002
synthetic_separation,L0,9.0,11.0,0.0,0.7488563208341437,0.20885935002731112,0.12358661960684893,0.0,0.9999998583333535,0.0636487183973439,0.0
synthetic_separation,L0,9.0,12.0,1.0,0.8364916672022041,0.5296511825799216,0.14131449377000566,1.0,0.6236094761176477,0.06229607709675154,0.9999999900000002
synthetic_separation,L0,9.0,13.0,1.0,0.7293032194903052,0.48617156556009083,0.1048769199299914,1.0,0.0,0.045062468546569846,0.9999999900000002
synthetic_separation,L0,9.0,14.0,1.0,7.297902367294243,0.9999999956834476,0.9999999452791258,1.0,0.0,0.9999999984615449,0.9999999900000002
synthetic_separation,L0,9.0,15.0,0.0,0.482650060102083,0.0,0.09122462966964937,0.0,0.0,0.025020572933140126,0.0
synthetic_separation,L0,9.0,16.0,1.0,0.443034378022125,0.46456111555203367,0.03661109104569133,1.0,0.40824823262869675,0.0071741494658789364,0.9999999900000002
synthetic_separation,L0,9.0,17.0,1.0,0.9335340432466591,0.53417071107328,0.15513700444323972,1.0,0.33333328611111784,0.07422220332504324,0.9999999900000002
synthetic_separation,L0,10.0,0.0,0.0,0.5618280191690723,0.0,0.22476189856291304,0.0,0.0,0.13556079156643813,0.0
synthetic_separation,L0,10.0,1.0,1.0,0.4613028242694653,0.8912155035520377,0.0,1.0,0.8164964652573935,0.031064530888276286,0.9999999900000002
synthetic_separation,L0,10.0,2.0,0.0,0.42936120142124734,0.14073972958910824,0.1685227857675373,0.0,0.9999998583333535,0.0265589862877311,0.0
synthetic_separation,L0,10.0,3.0,1.0,0.5301544834985602,0.9263931609472589,0.10830092819505713,1.0,0.6236094761176477,0.07055409331616967,0.9999999900000002
synthetic_separation,L0,10.0,4.0,1.0,0.39721085591370775,0.6673451470044961,0.15404034715548398,0.4,0.0,0.0,0.9999999900000002
synthetic_separation,L0,10.0,5.0,0.0,0.4947806161017299,0.017267365546932707,0.1890862906514447,0.0,0.33333328611111784,0.07810352738392008,0.0
synthetic_separation,L0,10.0,6.0,1.0,0.4481175183864421,0.7216312147242164,0.06711260548286406,1.0,0.0,0.028732453809493456,0.9999999900000002
synthetic_separation,L0,10.0,7.0,0.0,0.45885902933793876,0.057388644027430956,0.17416763742786343,0.0,0.6666665722222357,0.04952451517884267,0.0
synthetic_separation,L0,10.0,8.0,0.0,0.6632244600975904,0.13396537460770216,0.2456018465674531,0.0,0.0,0.2088080925759106,0.0
synthetic_separation,L0,10.0,9.0,0.0,0.8037109999802635,0.23452135814631958,0.31715154365958487,0.0,0.0,0.3153534493470241,0.0
